Sample	likelihood	
40800	-282513.6223185365	
40900	-303895.0252443607	
41000	-343948.61828538345	
41100	-446129.2129426812	
41200	-455986.08359199937	
41300	-844212.1355732576	
41400	-868768.4373014993	
41500	-423399.2939225346	
41600	-437041.345076202	
41700	-431620.0623321269	
41800	-311379.3596838861	
41900	-315038.06969899463	
42000	-340774.1941963922	
42100	-306909.7774759452	
42200	-297826.6399824406	
42300	-306187.7618747446	
42400	-300551.03080423706	
42500	-315237.9921431241	
42600	-325946.9416415087	
42700	-375586.5082678641	
42800	-369655.6648337214	
42900	-374426.2453583678	
43000	-375475.53585501644	
43100	-358617.3877734169	
43200	-393731.9152937008	
43300	-405377.43895972596	
43400	-320859.2847472743	
43500	-337351.1111220362	
43600	-341883.3804998992	
43700	-327854.42072791496	
43800	-360547.4133658983	
43900	-413065.738767621	
44000	-333986.5162980781	
44100	-337256.32124023803	
44200	-351977.9768688566	
44300	-317029.39397760056	
44400	-302322.98229348107	
44500	-306074.43925568875	
44600	-312989.1414242559	
44700	-325068.9044351969	
44800	-305752.43640021567	
44900	-298673.636415966	
45000	-323532.6585404189	
45100	-359871.4161207811	
45200	-337079.288757154	
45300	-359727.7915894719	
45400	-330798.6489283587	
45500	-333243.93932993175	
45600	-416396.6911987914	
45700	-428886.7543355986	
45800	-432152.6705898067	
45900	-322023.7596371187	
46000	-329266.9366183394	
46100	-362055.3961347356	
46200	-353628.2771727257	
46300	-359656.1714302628	
46400	-363507.7430427027	
46500	-358463.092456028	
46600	-1279864.6763449165	
46700	-361558.9796107157	
46800	-420652.5485896113	
46900	-394675.23900247324	
47000	-382005.67111340835	
47100	-367910.21345478954	
47200	-334658.89358400984	
47300	-324975.36676022346	
47400	-316222.862257001	
47500	-324422.64219314605	
47600	-327087.99612875195	
47700	-312354.51170270797	
47800	-320650.60445808456	
47900	-314101.8704209406	
48000	-319981.1619673928	
48100	-321919.7611769757	
48200	-332914.8340259534	
48300	-343850.10564849514	
48400	-345856.5478678081	
48500	-339246.92681216326	
48600	-330516.40030498663	
48700	-334605.3544307362	
48800	-322239.5020625884	
48900	-325807.526154593	
49000	-336554.8288656333	
49100	-346534.42009212286	
49200	-381661.61792793236	
49300	-453140.69903157203	
49400	-424796.5854218858	
49500	-413678.60976826336	
49600	-410840.28562763706	
49700	-411172.5822943964	
49800	-395158.62699047464	
49900	-324070.0405770323	
50000	-347177.5873015952	
50100	-337212.57257034915	
50200	-352862.4410613208	
50300	-357974.68409705337	
50400	-772579.0793983586	
50500	-376431.8784772033	
50600	-376677.7478760396	
50700	-376829.4623601074	
50800	-347317.9496563733	
50900	-333588.7317080608	
51000	-321254.0158032841	
51100	-357644.797927154	
51200	-363269.302289408	
51300	-354831.0373281804	
51400	-327000.8213210924	
51500	-329268.21871395706	
51600	-327263.6254523578	
51700	-333042.00517330156	
51800	-368354.2709993766	
51900	-375141.56311865046	
52000	-430903.70931135386	
52100	-408050.38531981077	
52200	-434243.008979851	
52300	-369651.97713516705	
52400	-376445.21235342644	
52500	-393943.8015610866	
52600	-495672.6187670633	
52700	-508030.63557477016	
52800	-504653.9408196635	
52900	-553492.5316897292	
53000	-504077.1533239255	
53100	-500099.20625507523	
53200	-356928.64265213686	
53300	-416116.1598347868	
53400	-454637.69104169414	
53500	-423130.0259009549	
53600	-478435.1091188326	
53700	-483610.283276495	
53800	-477137.13402797934	
53900	-403829.88137243886	
54000	-414394.84335018275	
54100	-342195.4168612999	
54200	-333999.85369696416	
54300	-310137.6967945412	
54400	-310373.5298013869	
54500	-307695.22672917816	
54600	-306207.84568426723	
54700	-290304.1472465489	
54800	-327747.2542737279	
54900	-394206.63488543226	
55000	-395983.4950677585	
55100	-381138.3461947462	
55200	-327263.20709212124	
55300	-307622.37148516893	
55400	-288392.7519177775	
55500	-281572.2927225574	
55600	-307731.88722792576	
55700	-335244.54463508347	
55800	-323602.9669062647	
55900	-323195.2387656097	
56000	-316344.6436823703	
56100	-313823.0496332677	
56200	-295536.21433550766	
56300	-300422.37392946257	
56400	-321688.1318396237	
56500	-339861.6701179455	
56600	-354410.8190251018	
56700	-362780.4378474279	
56800	-356235.94472692773	
56900	-338840.96679585625	
57000	-339463.98560339777	
57100	-349389.1885619416	
57200	-317880.7244379733	
57300	-318847.7548112024	
57400	-317624.9477684208	
57500	-315308.8706408913	
57600	-314880.62602193095	
57700	-308093.5033926834	
57800	-306965.19682842627	
57900	-324948.4724304446	
58000	-299920.5135271752	
58100	-324864.01444508974	
58200	-304351.67824197287	
58300	-305050.7529220172	
58400	-303343.0813367802	
58500	-342559.6128895471	
58600	-293239.9695563592	
58700	-300563.1549595814	
58800	-294253.2731760992	
58900	-298058.1687158724	
59000	-293130.99843312515	
59100	-299339.87270387873	
59200	-309014.4511435203	
59300	-316842.1699824765	
59400	-311492.3615432026	
59500	-316614.09611083166	
59600	-315936.5953351947	
59700	-314085.60987290647	
59800	-368601.9364038032	
59900	-371074.8979677179	
60000	-397978.32696348167	
60100	-391290.7024038777	
60200	-404949.1293562196	
60300	-412338.8591917157	
60400	-406072.51684895315	
60500	-412224.9596178208	
60600	-403412.83886316966	
60700	-399951.62684312335	
60800	-404478.9358107119	
60900	-356850.4601170429	
61000	-357820.61955797375	
61100	-336498.12353552086	
61200	-359366.0855487263	
61300	-398595.00717924075	
61400	-383874.1020610191	
61500	-366771.1623931449	
61600	-367921.16850580345	
61700	-362815.98252817977	
61800	-404986.27187562815	
61900	-400711.1685068932	
62000	-405673.1762484238	
62100	-397125.0657160173	
62200	-401766.51439962996	
62300	-405008.5501412444	
62400	-405715.77876589267	
62500	-398757.09683143283	
62600	-395584.0171484715	
62700	-399443.8857841554	
62800	-393191.0141107933	
62900	-401480.58187038754	
63000	-378426.0610861165	
63100	-392912.8084510957	
63200	-379286.1404261387	
63300	-382923.8620940925	
63400	-356932.7140375558	
63500	-377172.4468022967	
63600	-406722.2232454575	
63700	-402615.0572365552	
63800	-406949.5468104946	
63900	-401717.18716081517	
64000	-433876.2644621673	
64100	-416013.8838434422	
64200	-369070.2489717835	
64300	-389079.932544576	
64400	-360768.0307379346	
64500	-331765.6576103919	
64600	-326274.1013576824	
64700	-320676.91739021713	
64800	-332628.05852357455	
64900	-328964.853992654	
65000	-329666.1073407988	
65100	-326285.90856880293	
65200	-355732.1112763566	
65300	-336970.22949448274	
65400	-347981.21845107723	
65500	-375817.1180314693	
65600	-365899.66810857813	
65700	-347887.2003618769	
65800	-345394.53258302284	
65900	-332649.5091198304	
66000	-320705.9900818063	
66100	-313866.4517254008	
66200	-321702.3759744969	
66300	-308323.60188179003	
66400	-320012.80593598966	
66500	-325964.6924907156	
66600	-308874.66190630675	
66700	-314711.1245285371	
66800	-355558.6183297483	
66900	-327148.81371818937	
67000	-308880.5831347567	
67100	-343671.56659538555	
67200	-339476.7991940767	
67300	-360094.7293892527	
67400	-335469.94846532284	
67500	-350215.40973123733	
67600	-378673.3848598833	
67700	-368325.34968344716	
67800	-387821.1607304635	
67900	-376811.9248811411	
68000	-394189.31795609085	
68100	-405086.93470710114	
68200	-402966.906586919	
68300	-434508.1727819505	
68400	-426002.6331419176	
68500	-327511.56807169697	
68600	-326369.0852371776	
68700	-329467.12334438675	
68800	-321692.89628147834	
68900	-346646.9408753187	
69000	-324069.1769924082	
69100	-317201.1461618462	
69200	-319139.0593894247	
69300	-324779.70066414564	
69400	-328819.93348032533	
69500	-336639.87132793193	
69600	-350396.79869868275	
69700	-341975.22752439254	
69800	-341925.28853771224	
69900	-345875.15011624293	
70000	-349146.4122890301	
70100	-346313.568560072	
70200	-340026.8116938768	
70300	-349728.40423824504	
70400	-363418.811794615	
70500	-379946.9361237692	
70600	-375589.2620828535	
70700	-354938.03327568533	
70800	-343529.2774280676	
70900	-351769.2553062416	
71000	-355607.1460913298	
71100	-437713.4298165468	
71200	-446115.6442775314	
71300	-434143.3836829611	
71400	-438031.01337545825	
71500	-435646.9171763685	
71600	-448852.6685338849	
71700	-343418.0352665958	
71800	-348591.3999617517	
71900	-347555.2707489579	
72000	-344143.8168405489	
72100	-338123.77825325046	
72200	-326908.3860023396	
72300	-323334.8697839156	
72400	-309663.145235847	
72500	-302161.3645427565	
72600	-318863.11254588934	
72700	-349480.99487147207	
72800	-349686.2921400343	
72900	-352939.4848870293	
73000	-349004.20337688545	
73100	-338073.44858065015	
73200	-342818.72181291535	
73300	-351227.0540821293	
73400	-359752.20077660744	
73500	-352311.4997543875	
73600	-361769.5001343936	
73700	-343414.8054185403	
73800	-329713.619053488	
73900	-342997.62670292804	
74000	-352399.91515697003	
74100	-349855.23513153824	
74200	-335188.6275035416	
74300	-392783.0177533639	
74400	-381508.0762263076	
74500	-354015.340134722	
74600	-362390.29693981283	
74700	-359178.3216686135	
74800	-356883.1035789669	
74900	-368383.4938803848	
75000	-365921.15794995823	
75100	-366066.6082563405	
75200	-349652.96968668647	
75300	-360728.43141161563	
75400	-384650.7865853578	
75500	-395800.13432600594	
75600	-395071.6782214837	
75700	-397970.13942882133	
75800	-457573.6164351505	
75900	-402208.61264778604	
76000	-440512.1977252962	
76100	-474937.32698242733	
76200	-490544.8251862681	
76300	-483395.0965045847	
76400	-477594.0479959784	
76500	-485989.2679497639	
76600	-478771.8870293521	
76700	-459656.6456485984	
76800	-437407.8354345804	
76900	-410261.95522390446	
77000	-401368.08616829093	
77100	-427782.06566328905	
77200	-385737.3298303723	
77300	-422670.2872326938	
77400	-453916.2625345523	
77500	-431854.6868282791	
77600	-407796.91057351266	
77700	-436308.90348837595	
77800	-392291.65288853704	
77900	-416969.83677472756	
78000	-417313.6002630575	
78100	-423224.17825454427	
78200	-437732.45061085443	
78300	-460112.7555846571	
78400	-440323.8484804689	
78500	-424652.9302217457	
78600	-423682.7912868304	
78700	-421416.144728933	
78800	-425683.79676224943	
78900	-421434.7494231417	
79000	-416194.7102608927	
79100	-408958.3182345494	
79200	-392280.37649564317	
79300	-367516.44050082535	
79400	-373816.2256332057	
79500	-401711.4354040114	
79600	-388351.62455297535	
79700	-401967.5946370496	
79800	-411882.95786207466	
79900	-399874.850289502	
80000	-389139.65305771545	
80100	-383189.0135187807	
80200	-386878.0011698467	
80300	-396966.6034164788	
80400	-401675.45230384433	
80500	-405834.0684465134	
80600	-397514.8795133049	
80700	-369275.42882948706	
80800	-375429.63334062777	
80900	-345431.09625953593	
81000	-351971.7938231345	
81100	-346434.07792469405	
81200	-356512.5628781606	
81300	-354205.4480062048	
81400	-368254.9014565946	
81500	-351270.5558864058	
81600	-341701.8819990179	
81700	-339791.57147521654	
81800	-339884.7757784334	
81900	-324576.0313148416	
82000	-320837.90647007636	
82100	-326032.06637154904	
82200	-328662.29090117535	
82300	-322995.5050657443	
82400	-328543.2761620409	
82500	-314703.511616821	
82600	-322588.1912715638	
82700	-343855.41780010844	
82800	-352300.51762269513	
82900	-385851.44350622065	
83000	-356386.1390806426	
83100	-351891.6777152386	
83200	-356043.383430139	
83300	-369985.9464938834	
83400	-383876.09988452867	
83500	-420192.5917331076	
83600	-421282.3073500352	
83700	-384282.75147859217	
83800	-366594.8571567714	
83900	-427713.3474940301	
84000	-369868.486980249	
84100	-392653.7946882806	
84200	-385022.3350797967	
84300	-352368.1480813935	
84400	-356066.8288631074	
84500	-326208.5350143992	
84600	-323301.73706203594	
84700	-327361.87694749545	
84800	-336517.3088408561	
84900	-327687.9713234046	
85000	-323211.3792486962	
85100	-320858.2249901848	
85200	-329574.85764753	
85300	-328926.495918054	
85400	-321272.0523050655	
85500	-333730.41283831984	
85600	-322930.2833080855	
85700	-322058.49115138553	
85800	-335425.91453354346	
85900	-321461.5083710089	
86000	-328525.9951249696	
86100	-321296.3998287374	
86200	-301321.997811462	
86300	-296997.48691166117	
86400	-303639.2943495916	
86500	-311701.0549793633	
86600	-310824.48282819404	
86700	-327168.5258245293	
86800	-334073.4609024375	
86900	-327273.385342438	
87000	-327914.224780129	
87100	-325288.4601151935	
87200	-319880.296482094	
87300	-318842.59775753156	
87400	-309672.66938751267	
87500	-295074.4913519062	
87600	-298373.60699549975	
87700	-294212.3436247161	
87800	-323719.9250390232	
87900	-328447.37901612505	
88000	-306399.06710319803	
88100	-320299.23843889753	
88200	-316976.8065390294	
88300	-299444.20017943124	
88400	-278207.35749483027	
88500	-273399.0075576685	
88600	-273888.36493225273	
88700	-292252.2922652954	
88800	-286935.10750226065	
88900	-295135.8043163891	
89000	-297365.64304791635	
89100	-297061.24786285317	
89200	-300443.11518466147	
89300	-272393.69860230276	
89400	-275135.65790086845	
89500	-305151.5812736209	
89600	-316868.3579955104	
89700	-314502.6385885938	
89800	-323084.59075457364	
89900	-309532.7403848329	
90000	-320470.7363812242	
90100	-325201.06012978405	
90200	-346690.378301474	
90300	-298631.79898575885	
90400	-306919.10464095016	
90500	-309361.12629576784	
90600	-317974.62342635373	
90700	-318613.12222502107	
90800	-325491.83755055163	
90900	-324886.11906307715	
91000	-309405.1097790858	
91100	-309831.6195068697	
91200	-307546.90552932967	
91300	-314686.13763354614	
91400	-290765.41235733	
91500	-282014.06830010965	
91600	-289281.67620284925	
91700	-286547.6481254145	
91800	-294647.8834157778	
91900	-299336.0254846605	
92000	-298096.01856691483	
92100	-287421.40431125613	
92200	-281280.570174066	
92300	-286429.4183147085	
92400	-293420.7857817156	
92500	-296236.33260741417	
92600	-322407.60345784604	
92700	-324850.7679414488	
92800	-324785.1739066776	
92900	-338730.86684172024	
93000	-355871.4997132873	
93100	-364839.1344971249	
93200	-373609.03147711646	
93300	-358396.8215070643	
93400	-334543.5579356846	
93500	-330708.6427427931	
93600	-371142.08346584835	
93700	-362477.0544928938	
93800	-358575.32248981344	
93900	-366638.2921233933	
94000	-368770.51608607447	
94100	-368557.12338915776	
94200	-368616.524575294	
94300	-373204.13956712396	
94400	-393567.700673996	
94500	-393216.33655024116	
94600	-377851.2824334284	
94700	-396523.01263581676	
94800	-511925.83625356964	
94900	-749226.9014655527	
95000	-717854.4244624812	
95100	-706260.1776559378	
95200	-680244.3412240536	
95300	-662775.5263606482	
95400	-680213.7480118364	
95500	-619168.3616801127	
95600	-590672.7828383384	
95700	-597659.158681212	
95800	-604084.6590357781	
95900	-580817.5935787568	
96000	-546028.990825081	
96100	-547469.8610120696	
96200	-477049.60809057346	
96300	-474862.8864270303	
96400	-490760.2049285118	
96500	-524497.2848140423	
96600	-569038.4437054829	
96700	-564170.8238722759	
96800	-543585.3324317955	
96900	-543723.1688767208	
97000	-548612.3868603972	
97100	-504314.26714675035	
97200	-513383.24332376785	
97300	-545220.6129407793	
97400	-557190.4105022951	
97500	-563339.7469585522	
97600	-544824.7222569864	
97700	-563429.2380457675	
97800	-560010.9506464943	
97900	-588124.3349135962	
98000	-587803.1384682051	
98100	-583955.5143425299	
98200	-585525.4803651682	
98300	-586345.5078237477	
98400	-605887.0087383105	
98500	-604961.5717694714	
98600	-613041.1895262749	
98700	-613102.9750073823	
98800	-608119.9840564416	
98900	-554795.6254651913	
99000	-595205.1520096306	
99100	-580161.8502751213	
99200	-581115.6407251522	
99300	-655314.3571504693	
99400	-525709.5202314743	
99500	-557595.1479712401	
99600	-539201.3225522133	
99700	-550021.9181460692	
99800	-557310.8285941054	
99900	-540572.7056979781	
100000	-541200.4509379969	
