#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution conditionOnRhoSampling="true" id="FBD.t:seq_fossil_sele" spec="beast.evolution.speciation.SABirthDeathModel">
#            <parameter id="originFBD.t:seq_fossil_sele" lower="0.0" name="origin">100.0</parameter>
#            <parameter id="diversificationRateFBD.t:seq_fossil_sele" lower="0.0" name="diversificationRate">1.0</parameter>
#            <parameter id="turnoverFBD.t:seq_fossil_sele" lower="0.0" name="turnover" upper="1.0">0.5</parameter>
#            <parameter id="samplingProportionFBD.t:seq_fossil_sele" lower="0.0" name="samplingProportion" upper="1.0">0.5</parameter>
#            <parameter id="rFBD.t:seq_fossil_sele" lower="0.0" name="removalProbability" upper="1.0">0.0</parameter>
#            <parameter estimate="false" id="rhoFBD.t:seq_fossil_sele" lower="0.0" name="rho" upper="1.0">1.0</parameter>
#            <tree id="Tree.t:seq_fossil_sele">
#                <trait id="dateTrait.t:seq_fossil_sele" spec="beast.evolution.tree.TraitSet" traitname="date-forward">
#                FJ785425_1|Saimiri_sciureus|Primates|31.5=31.5,
#FJ785424_1|Saguinus_oedipus|Primates|31.5=31.5,
#FJ785422_1|Ateles_belzebuth|Primates|31.5=31.5,
#FJ785421_1|Aotus_lemurinus|Primates|12.1=12.1,
#FJ785423_1|Callicebus_donacophilus|Primates|31.5=31.5,
#NC_011519_1|Macaca_thibetana|Primates|5.5=5.5,
#NC_005943_1|Macaca_mulatta|Primates|5.5=5.5,
#FJ785426_1|Theropithecus_gelada|Primates|3.5=3.5,
#DQ355302_1|Pygathrix_nemaeus|Primates|10=10.0,
#DQ355298_1|Nasalis_larvatus|Primates|10=10.0,
#DQ355299_1|Presbytis_melalophos|Primates|10=10.0,
#NC_006900_1|Trachypithecus_obscurus|Primates|10=10.0,
#DQ355297_1|Semnopithecus_entellus|Primates|10=10.0,
#NC_001646_1|Pongo_pygmaeus|Primates|12.5=12.5,
#NC_001645_1|Gorilla_gorilla|Primates|10=10.0,
#FR695060_1|Homo_sp_|Primates|6=6.0,
#NC_006853_1|Bos_taurus|Non-primates|18.3=18.3,
#NC_005089_1|Mus_musculus|Non-primates|11.1=11.1,
#EF537576_1|Iphiteon_panicea|Hexactinellida|0=0.0,
#EF537577_1|Sympagella_nux|Hexactinellida|0=0.0,
#NC_010202_1|Ephydatia_muelleri|Demospongiae|0=0.0,
#NC_010201_1|Amphimedon_compressa|Demospongiae|0=0.0,
#NC_010211_1|Xestospongia_muta|Demospongiae|0=0.0,
#NC_010217_1|Plakinastrella_cf_|Homoscleromorpha|0=0.0,
#NC_035983_1|Oscarella_pearsei|Homoscleromorpha|0=0.0,
#NC_010203_1|Aplysina_fulva|Demospongiae|0=0.0                
#                                <taxa id="TaxonSet.seq_fossil_sele" spec="beast.evolution.alignment.TaxonSet">
#                    </taxa>
#                </trait>
#                <taxonset idref="TaxonSet.seq_fossil_sele"/>
#            </tree>
#        </distribution>
#        <prior id="diversificationRatePriorFBD.t:seq_fossil_sele" name="distribution" x="@diversificationRateFBD.t:seq_fossil_sele">
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="GammaShapePrior.s:seq_fossil_sele" name="distribution">
#            <parameter id="gammaShape.s:seq_fossil_sele" name="x">1.0</parameter>
#            <Exponential id="Exponential.01" name="distr">
#                <parameter id="RealParameter.01" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="originPriorFBD.t:seq_fossil_sele" name="distribution" x="@originFBD.t:seq_fossil_sele">
#            <LogNormal id="LogNormalDistributionModel.0" name="distr" offset="31.5">
#                <parameter estimate="false" id="RealParameter.02" name="M">8.5</parameter>
#                <parameter estimate="false" id="RealParameter.03" lower="0.0" name="S" upper="5.0">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="RateACPrior.s:seq_fossil_sele" name="distribution">
#            <parameter id="rateAC.s:seq_fossil_sele" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.04" name="alpha">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.05" name="beta">0.25</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateAGPrior.s:seq_fossil_sele" name="distribution">
#            <parameter id="rateAG.s:seq_fossil_sele" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.01" name="distr">
#                <parameter estimate="false" id="RealParameter.06" name="alpha">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.07" name="beta">0.5</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateATPrior.s:seq_fossil_sele" name="distribution">
#            <parameter id="rateAT.s:seq_fossil_sele" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.02" name="distr">
#                <parameter estimate="false" id="RealParameter.08" name="alpha">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.09" name="beta">0.25</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCGPrior.s:seq_fossil_sele" name="distribution">
#            <parameter id="rateCG.s:seq_fossil_sele" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.03" name="distr">
#                <parameter estimate="false" id="RealParameter.010" name="alpha">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.011" name="beta">0.25</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateGTPrior.s:seq_fossil_sele" name="distribution">
#            <parameter id="rateGT.s:seq_fossil_sele" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.04" name="distr">
#                <parameter estimate="false" id="RealParameter.012" name="alpha">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.013" name="beta">0.25</parameter>
#            </Gamma>
#        </prior>
#        <prior id="samplingProportionPriorFBD.t:seq_fossil_sele" name="distribution" x="@samplingProportionFBD.t:seq_fossil_sele">
#            <Beta id="Beta.0" name="distr">
#                <parameter estimate="false" id="RealParameter.014" name="alpha">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.015" name="beta">2.0</parameter>
#            </Beta>
#        </prior>
#        <prior id="turnoverPriorFBD.t:seq_fossil_sele" name="distribution" x="@turnoverFBD.t:seq_fossil_sele">
#            <Uniform id="Uniform.0" name="distr"/>
#        </prior>
#        <prior id="MeanRatePrior.c:seq_fossil_sele" name="distribution">
#            <parameter id="ucldMean.c:seq_fossil_sele" name="x">1.0</parameter>
#            <Exponential id="Exponential.02" name="distr">
#                <parameter estimate="false" id="RealParameter.016" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="ucldStdevPrior.c:seq_fossil_sele" name="distribution">
#            <parameter id="ucldStdev.c:seq_fossil_sele" lower="0.0" name="x">0.1</parameter>
#            <Exponential id="Exponential.03" name="distr">
#                <parameter estimate="false" id="RealParameter.017" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@seq_fossil_sele" id="treeLikelihood.seq_fossil_sele" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:seq_fossil_sele">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:seq_fossil_sele" shape="@gammaShape.s:seq_fossil_sele" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:seq_fossil_sele" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:seq_fossil_sele" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="gtr.s:seq_fossil_sele" rateAC="@rateAC.s:seq_fossil_sele" rateAG="@rateAG.s:seq_fossil_sele" rateAT="@rateAT.s:seq_fossil_sele" rateCG="@rateCG.s:seq_fossil_sele" rateGT="@rateGT.s:seq_fossil_sele" spec="beast.evolution.substitutionmodel.GTR">
#                    <parameter estimate="false" id="rateCT.s:seq_fossil_sele" lower="0.0" name="rateCT">1.0</parameter>
#                    <frequencies id="estimatedFreqs.s:seq_fossil_sele" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:seq_fossil_sele" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@ucldMean.c:seq_fossil_sele" id="RelaxedClock.c:seq_fossil_sele" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:seq_fossil_sele">
#                <LogNormal S="@ucldStdev.c:seq_fossil_sele" id="LogNormalDistributionModel.c:seq_fossil_sele" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.018" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="50" id="rateCategories.c:seq_fossil_sele" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	rateAC	rateAG	rateAT	rateCG	rateGT	gammaShape	ucldMean	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	FBD	diversificationRateFBD	turnoverFBD	samplingProportionFBD	originFBD	SACountFBD	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	
0	-192665.9547979791	-192560.89358602648	-105.06121195262082	-192560.89358602648	34.25700217159976	0.2024517243885255	0.5856515963546461	0.11461269648533097	0.075324818692927	0.09212416969299969	0.631389845448893	0.8633661628698108	1.9369602603107705	0.2173806460547144	0.9746867383812735	1.7707421916884978	-82.69856973858307	0.07751192721628082	0.9306129463384063	0.07341591992683286	36.341065621261635	0	0.3271667702180613	0.21245693217393763	0.1538670072042471	0.3065092904037539	
1000	-192665.36814105374	-192559.86178264322	-105.50635841052328	-192559.86178264322	34.25700217159976	0.2024517243885255	0.5856515963546461	0.11461269648533097	0.075324818692927	0.09212416969299969	0.631389845448893	0.8434070186788427	1.9369602603107705	0.21136580454749376	0.9296928172926632	1.7656689172923938	-83.15425460168477	0.14722481836471785	0.9377234284275976	0.033917610672101584	37.62766602589006	0	0.3271667702180613	0.21245693217393763	0.1538670072042471	0.3065092904037539	
2000	-192663.91767481563	-192559.94910500152	-103.96856981410116	-192559.94910500152	34.25700217159976	0.2024517243885255	0.5856515963546461	0.11461269648533097	0.07222646973080271	0.09212416969299969	0.631389845448893	0.8434070186788427	1.9369602603107705	0.21399000362139417	0.9302366414568016	1.7483959471919774	-83.34384084458877	0.040374359643022835	0.9715116053883127	0.0519289168101257	40.58806085988114	0	0.3271667702180613	0.21245693217393763	0.1538670072042471	0.3065092904037539	
3000	-192654.72488959902	-192551.77220736095	-102.95268223807912	-192551.77220736095	34.25700217159976	0.2024517243885255	0.5856515963546461	0.11461269648533097	0.07222646973080271	0.09212416969299969	0.631389845448893	0.8434070186788427	1.9369602603107705	0.21356300850448517	0.9297199804009134	1.7520487159146174	-80.33790090963048	0.028226002456032948	0.9893949931213343	0.022462589265202913	37.71856994989856	0	0.3322883995255487	0.20733530286645016	0.1538670072042471	0.3065092904037539	
4000	-192656.35934968197	-192553.33260844654	-103.02674123543981	-192553.33260844654	34.656972436152685	0.2024517243885255	0.5856515963546461	0.11461269648533097	0.07222646973080271	0.09212416969299969	0.631389845448893	0.8434070186788427	1.9369602603107705	0.21389876923960274	0.9148153721654272	1.7560239100965527	-80.14243570642125	0.025838426422570736	0.9893949931213343	0.01482628609630869	37.98324337444303	0	0.3308120672143891	0.20881163517760978	0.1538670072042471	0.3065092904037539	
5000	-192651.4877213165	-192548.077554004	-103.41016731248422	-192548.077554004	34.656972436152685	0.2024517243885255	0.5856515963546461	0.11461269648533097	0.07222646973080271	0.09212416969299969	0.631389845448893	0.8421398892256865	1.945403849911047	0.21654767544176043	0.9106497317052672	1.7498347976989375	-79.80971502477237	0.04082341652768537	0.9893949931213343	0.008890155237267902	37.61917204101882	0	0.3308120672143891	0.20881163517760978	0.1538670072042471	0.3065092904037539	
6000	-192653.32134279262	-192548.32862645132	-104.99271634131186	-192548.32862645132	34.6485505772966	0.2024517243885255	0.5856515963546461	0.11461269648533097	0.07222646973080271	0.09212416969299969	0.631389845448893	0.8421398892256865	1.945403849911047	0.21658483590113065	0.907553860990286	1.7619364089211405	-79.9342266330639	0.04060306520271601	0.9893949931213343	0.014914214786637209	34.96475392666818	0	0.3308120672143891	0.20881163517760978	0.1538670072042471	0.3065092904037539	
7000	-192651.79982055537	-192546.42716695703	-105.37265359833438	-192546.42716695703	34.6485505772966	0.2024517243885255	0.5856515963546461	0.11461269648533097	0.07222646973080271	0.09212416969299969	0.631389845448893	0.8421398892256865	1.945403849911047	0.21690007912190823	0.9072130125023382	1.7601100336997144	-83.42604184664158	0.020186762360832406	0.9893949931213343	0.01493403864912779	40.21649554213637	0	0.3308120672143891	0.20881163517760978	0.1538670072042471	0.3065092904037539	
8000	-192655.55202225427	-192552.40780441684	-103.14421783741832	-192552.40780441684	34.43270609073627	0.2024517243885255	0.5856515963546461	0.11461269648533097	0.07222646973080271	0.09212416969299969	0.631389845448893	0.8421398892256865	1.945403849911047	0.21154010161998435	0.9094219756442986	1.7698245912651545	-78.46375361709786	0.05594394744448354	0.9841988447089614	0.01049359720762222	35.76121712538849	0	0.3308120672143891	0.20881163517760978	0.1538670072042471	0.3065092904037539	
9000	-192620.39298274895	-192517.54886321898	-102.84411952996824	-192517.54886321898	34.40274326538906	0.2024517243885255	0.5856515963546461	0.11461269648533097	0.07222646973080271	0.09212416969299969	0.631389845448893	0.8421398892256865	1.945403849911047	0.2124438535076599	0.9115582485271568	1.7517541213362193	-80.10011314269386	0.038294460172827	0.9841988447089614	0.02567972132677158	37.27714434270194	0	0.3308120672143891	0.21431405642246032	0.14836458595939656	0.3065092904037539	
10000	-192629.0897799498	-192525.31238570483	-103.77739424497081	-192525.31238570483	34.40274326538906	0.2024517243885255	0.5856515963546461	0.11212536295428342	0.07437080558631519	0.09212416969299969	0.631389845448893	0.8421398892256865	1.943584030023894	0.21026318133793362	0.9122730285813914	1.7503989845349703	-82.70086776432923	0.02239956365220589	0.9829015573298245	0.07004231227334329	38.63098392880109	0	0.3308120672143891	0.21431405642246032	0.14836458595939656	0.3065092904037539	
11000	-192624.9300482189	-192522.28072163922	-102.64932657966519	-192522.28072163922	34.40274326538906	0.2024517243885255	0.5856515963546461	0.11212536295428342	0.07437080558631519	0.09212416969299969	0.631389845448893	0.8421398892256865	1.943584030023894	0.21182040560609186	0.911892718304181	1.7481619169246099	-79.26026354319714	0.028353587519228753	0.9829015573298245	0.038980143449603766	35.7252761419733	0	0.3308120672143891	0.21431405642246032	0.14836458595939656	0.3065092904037539	
12000	-192632.8640331332	-192529.74372092893	-103.12031220425395	-192529.74372092893	34.40274326538906	0.2024517243885255	0.5856515963546461	0.11212536295428342	0.07437080558631519	0.09212416969299969	0.631389845448893	0.8421398892256865	1.943584030023894	0.21885604252967877	0.9260096972538163	1.7342435989904437	-81.74543406518524	0.030991075027930897	0.9829015573298245	0.04176009481046196	39.09033023728554	0	0.3308120672143891	0.21431405642246032	0.14836458595939656	0.3065092904037539	
13000	-192637.8059850618	-192530.5997654631	-107.20621959872045	-192530.5997654631	34.40274326538906	0.2024517243885255	0.5856515963546461	0.11212536295428342	0.07437080558631519	0.09212416969299969	0.631389845448893	0.8421398892256865	1.943584030023894	0.21872815058408343	0.9265297014901236	1.7383557558870102	-87.4619398865236	0.013046139688019702	0.9829015573298245	0.09112196085742945	41.646612769891306	0	0.3308120672143891	0.21431405642246032	0.14836458595939656	0.3065092904037539	
14000	-192617.33577100013	-192513.2824701377	-104.05330086243724	-192513.2824701377	34.443590765000046	0.2024517243885255	0.60965067801398	0.11212536295428342	0.07437080558631519	0.09212416969299969	0.631389845448893	0.8421398892256865	1.94134955256815	0.22043434767683115	0.9267551819054455	1.7321324232352235	-83.7335807392695	0.022786472604861878	0.9868197736774322	0.027253733434002884	43.89482000946726	0	0.3354164881245216	0.20970963551232785	0.14836458595939656	0.3065092904037539	
15000	-192601.2539371619	-192498.28933083278	-102.9646063291431	-192498.28933083278	34.443590765000046	0.2024517243885255	0.60965067801398	0.11212536295428342	0.07437080558631519	0.09212416969299969	0.631389845448893	0.8421398892256865	1.9494721946925633	0.2159095086517628	0.9066288267404776	1.7511813956386433	-80.21374124491962	0.02016696130952661	0.9849434997136634	0.0569189462501582	36.08331201893053	0	0.3354164881245216	0.20970963551232785	0.14836458595939656	0.3065092904037539	
16000	-192611.8695629741	-192506.8759952916	-104.99356768250446	-192506.8759952916	34.443590765000046	0.2024517243885255	0.60965067801398	0.11212536295428342	0.07437080558631519	0.09212416969299969	0.631389845448893	0.8421398892256865	1.9494721946925633	0.21499496101937826	0.9065554068552438	1.752328064939695	-83.97987179006007	0.027686013366072196	0.9849434997136634	0.05335429223573572	39.43456002538088	0	0.3354164881245216	0.20970963551232785	0.14836458595939656	0.3065092904037539	
17000	-192586.35114186624	-192484.08817838997	-102.26296347627935	-192484.08817838997	34.443590765000046	0.2024517243885255	0.60965067801398	0.11212536295428342	0.07437080558631519	0.09212416969299969	0.631389845448893	0.8421398892256865	1.9494721946925633	0.2092330440329163	0.9084138652611622	1.7563442709121173	-79.79621787355492	0.02336301826636997	0.9877623998187907	0.028595796909970328	37.56579250184805	0	0.3354164881245216	0.21762905492835172	0.1404451665433727	0.3065092904037539	
18000	-192591.98369794778	-192489.0444068187	-102.93929112908636	-192489.0444068187	34.443590765000046	0.2024517243885255	0.60965067801398	0.11212536295428342	0.07437080558631519	0.09212416969299969	0.631389845448893	0.8421398892256865	1.9494721946925633	0.20841910399541713	0.9091980906086283	1.7606519577635973	-80.98281335715097	0.017882591748714483	0.9877623998187907	0.043793477205452055	37.74293393395695	0	0.3354164881245216	0.21762905492835172	0.1404451665433727	0.3065092904037539	
19000	-192555.14328471344	-192452.52219182995	-102.62109288349326	-192452.52219182995	34.47595569216796	0.2024517243885255	0.60965067801398	0.11212536295428342	0.07437080558631519	0.09212416969299969	0.631389845448893	0.8421398892256865	1.9494721946925633	0.20955258453987297	0.9092308042639312	1.7590877677617542	-78.88607454679419	0.03341782393762724	0.9883797157007798	0.017909467198240304	36.279733326198745	0	0.344317605990877	0.21762905492835172	0.1404451665433727	0.29760817253739846	
