Sample	likelihood	
52300	-1708260.7734939305	
52400	-1675827.1812242828	
52500	-1661201.3067290823	
52600	-1650467.6694026121	
52700	-1665215.077841947	
52800	-1570128.0460471194	
52900	-1603624.9522673984	
53000	-1551524.1954990453	
53100	-1562564.8605002186	
53200	-1554054.52259484	
53300	-1545571.5493635675	
53400	-1543094.6311834895	
53500	-1540469.5602547892	
53600	-1546994.767760745	
53700	-1575511.5161170796	
53800	-1573385.6713047088	
53900	-1563122.759823068	
54000	-1561878.1003071456	
54100	-1577050.126875966	
54200	-1572922.8999179373	
54300	-1574996.5202772066	
54400	-1595360.7981391116	
54500	-1594045.6695150184	
54600	-1595684.0775596548	
54700	-1635264.0784609397	
54800	-1644671.6410184177	
54900	-1649426.6226113234	
55000	-1647809.8337947375	
55100	-1644189.0183521805	
55200	-1648842.544579314	
55300	-1670815.4079261434	
55400	-1661954.390774423	
55500	-1649842.9031103295	
55600	-1651589.2963479953	
55700	-1636454.2334796258	
55800	-1610576.3628724932	
55900	-1570148.9648476823	
56000	-1572833.86833436	
56100	-1558973.0256209348	
56200	-1551663.999794775	
56300	-1531316.8217657872	
56400	-1532810.780409524	
56500	-1544915.8536150006	
56600	-1548450.043925232	
56700	-1547390.633503711	
56800	-1552020.997526735	
56900	-1540657.64379407	
57000	-1555837.7971213814	
57100	-1566267.3748485271	
57200	-1591534.954123688	
57300	-1566387.9731965794	
57400	-1564795.1984147467	
57500	-1558113.8310031588	
57600	-1542921.627858972	
57700	-1557984.814240553	
57800	-1558544.0299272581	
57900	-1548017.207023065	
58000	-1539229.9263736827	
58100	-1549513.6972926848	
58200	-1542576.4170948525	
58300	-1537817.150999059	
58400	-1535888.9147893118	
58500	-1550279.4990738067	
58600	-1545929.2141684582	
58700	-1564482.4454066576	
58800	-1549158.5717389397	
58900	-1570724.5659032024	
59000	-1570124.4201476583	
59100	-1577639.9029064497	
59200	-1588978.1439723426	
59300	-1583868.2604900554	
59400	-1535164.0719215968	
59500	-1520948.4794443755	
59600	-1537716.6892847149	
59700	-1566713.942621573	
59800	-1565333.5880100941	
59900	-1557897.912373132	
60000	-1548002.18096097	
60100	-1529763.7191994581	
60200	-1562534.3333201262	
60300	-1539762.620986966	
60400	-1537500.546184789	
60500	-1656510.070335119	
60600	-1665717.4498839015	
60700	-1689614.338655382	
60800	-1703148.8654405405	
60900	-1620175.635959744	
61000	-1614855.4889435926	
61100	-1573900.3651262391	
61200	-1576333.9036271526	
61300	-1569727.2938161362	
61400	-1606788.224259752	
61500	-1594113.9628739909	
61600	-1551551.2772878357	
61700	-1572170.9934861264	
61800	-1565850.2512788954	
61900	-1565565.5106946528	
62000	-1581158.1644610977	
62100	-1545788.1032935043	
62200	-1523524.792334413	
62300	-1534713.8901543175	
62400	-1550557.5369523824	
62500	-1638385.4640998854	
62600	-1540220.2393705507	
62700	-1543851.3637546937	
62800	-1548372.5663481937	
62900	-1602123.9868902953	
63000	-1606319.2042595383	
63100	-1610280.3168811307	
63200	-1647008.898616347	
63300	-1655614.831104139	
63400	-1663632.0941447732	
63500	-1676431.815771214	
63600	-1682952.2690360742	
63700	-1658383.9760900517	
63800	-1620497.3359233853	
63900	-1633828.7632863366	
64000	-1614368.100718916	
64100	-1645896.4481684298	
64200	-1657069.2554302283	
64300	-1673373.2170765246	
64400	-1754375.1184445252	
64500	-1762678.4103221444	
64600	-1760802.0914504167	
64700	-1757325.274447341	
64800	-1753459.6327890835	
64900	-1747021.8694793757	
65000	-1745492.622766915	
65100	-1734144.5194436286	
65200	-1687425.256564299	
65300	-1671669.821938288	
65400	-1682311.6233824557	
65500	-1690266.089801046	
65600	-1674714.830387648	
65700	-1695892.762338952	
65800	-1687598.0275493101	
65900	-1676344.560890804	
66000	-1661593.9777189002	
66100	-1649648.5371656376	
66200	-1670483.172150083	
66300	-1614176.2613695236	
66400	-1592232.4994725997	
66500	-1542914.340296794	
66600	-1546637.2707634147	
66700	-1541133.077715684	
66800	-1529169.0819798417	
66900	-1553239.2310541794	
67000	-1541816.3544005696	
67100	-1523126.2045836954	
67200	-1527911.6983482216	
67300	-1512146.618552187	
67400	-1511527.9973994	
67500	-1490573.592186728	
67600	-1520663.9775434372	
67700	-1641278.3957632422	
67800	-1725790.5896739366	
67900	-1740407.6128780956	
68000	-1721803.4134623508	
68100	-1688912.9127560174	
68200	-1667505.0952463993	
68300	-1673049.5849895838	
68400	-1711102.3704322905	
68500	-1709778.6737269456	
68600	-1716350.379160668	
68700	-1610398.5872086296	
68800	-1632770.6297784701	
68900	-1644865.6473816603	
69000	-1626410.5546204806	
69100	-1659066.5237651279	
69200	-1667587.6977316006	
69300	-1681983.0750009825	
69400	-1689488.9804692548	
69500	-1682931.6706338099	
69600	-1743072.4833838535	
69700	-1638849.4011084903	
69800	-1643960.792984898	
69900	-1643137.9995100608	
70000	-1636081.7711904105	
70100	-1646470.280000587	
70200	-1674366.7008995377	
70300	-1661040.2022461246	
70400	-1651620.9687198766	
70500	-1632920.9977158785	
70600	-1602583.4573223505	
70700	-1614136.6345993187	
70800	-1601716.0078789678	
70900	-1594462.2035360292	
71000	-1657679.9802788962	
71100	-1652691.2082297048	
71200	-1655179.1495447166	
71300	-1736204.7991090182	
71400	-1715518.6917960502	
71500	-1641513.086742316	
71600	-1644289.0178287488	
71700	-1662856.179367535	
71800	-1622221.669485361	
71900	-1624117.1215971375	
72000	-1619986.0251208253	
72100	-1632604.3569462956	
72200	-1644036.8870347645	
72300	-1637533.2323634222	
72400	-1657025.314568929	
72500	-1672401.3093171555	
72600	-1604985.328632634	
72700	-1681425.6736258555	
72800	-1655983.232134479	
72900	-1656079.5114556707	
73000	-1695778.6748233505	
73100	-1681665.5436544942	
73200	-1665558.2965134943	
73300	-1623518.8447575553	
73400	-1630273.0755010776	
73500	-1634027.6779977002	
73600	-1641830.2321256401	
73700	-1679296.45862751	
73800	-1682484.5162098461	
73900	-1662422.941009294	
74000	-1672727.1077023286	
74100	-1688365.556091181	
74200	-1690871.947385761	
74300	-1697262.5623032304	
74400	-1703134.942953928	
74500	-1692957.5539106799	
74600	-1694735.3858279174	
74700	-1707688.593031431	
74800	-1691227.209026299	
74900	-1688091.9192025603	
75000	-1665602.2386143776	
75100	-1663786.4798310346	
75200	-1702777.4216126737	
75300	-1699322.8608693453	
75400	-1684144.6730427123	
75500	-1675344.9667067486	
75600	-1698015.2254669738	
75700	-1692928.418699188	
75800	-1739489.8254357318	
75900	-1689870.378812283	
76000	-1637605.2254472193	
76100	-1638014.015073944	
76200	-1632329.9599313475	
76300	-1660376.8958077226	
76400	-1668177.099493913	
76500	-1640984.0181530213	
76600	-1642129.3090362994	
76700	-1634974.7342855914	
76800	-1658064.3316901831	
76900	-1637100.6217057211	
77000	-1661571.836459115	
77100	-1626451.6246739058	
77200	-1677897.5367707887	
77300	-1678858.48450352	
77400	-1693477.5717918577	
77500	-1750588.2050736716	
77600	-1715566.7612438072	
77700	-1704198.7783024122	
77800	-1680120.6227773556	
77900	-1691297.0635515044	
78000	-1675643.3065475258	
78100	-1649537.20715407	
78200	-1676160.1055436945	
78300	-1657931.1643148765	
78400	-1690897.648018347	
78500	-1660866.0980342163	
78600	-1652297.4836096647	
78700	-1747684.271867235	
78800	-1851834.430403131	
78900	-1863060.1457268435	
79000	-1897551.711506048	
79100	-1886202.0671106942	
79200	-1863312.3990192798	
79300	-1770364.1661499422	
79400	-1815801.1364438755	
79500	-1817847.6686865902	
79600	-1819011.8705139398	
79700	-1861755.890539063	
79800	-1882777.8975608118	
79900	-1873652.3952690128	
80000	-1847189.5445937114	
80100	-1857237.2531365722	
80200	-1712302.4304304519	
80300	-1733957.2634517592	
80400	-1706436.1000980642	
80500	-1698043.3766359675	
80600	-1757489.6269104849	
80700	-1766221.8652652677	
80800	-1780618.9499227698	
80900	-1799387.1815121798	
81000	-1816300.1810716216	
81100	-1716667.3955422274	
81200	-1824826.9605168286	
81300	-1815683.543263369	
81400	-1818156.607791782	
81500	-1812091.05951776	
81600	-1797354.6548606833	
81700	-1815604.7837723645	
81800	-1825304.678053704	
81900	-1849797.5718950985	
82000	-1821899.5928165957	
82100	-1763223.0643064978	
82200	-1749258.5591162967	
82300	-1828064.9153822353	
82400	-1831475.0973849106	
82500	-1845603.2088403348	
82600	-1839159.6113325986	
82700	-1748397.5949564665	
82800	-1766553.074697797	
82900	-1748186.0726492472	
83000	-1737005.516969716	
83100	-1763079.3891317176	
83200	-1725203.5445786146	
83300	-1728559.8633634932	
83400	-1834842.32393672	
83500	-1752490.905918611	
83600	-1751361.0899006766	
83700	-1757458.290745721	
83800	-1732123.5539232565	
83900	-1721244.006902565	
84000	-1776351.6079319767	
84100	-1771723.3958499988	
84200	-1775619.229563955	
84300	-1798785.2032982523	
84400	-1788176.4446313314	
84500	-1782959.6706292725	
84600	-1808444.9778568295	
84700	-1763046.9245990638	
84800	-1725697.0334975016	
84900	-1738300.7047175732	
85000	-1701593.9172601257	
85100	-1701495.4434020869	
85200	-1724972.308683632	
85300	-1707849.2996463228	
85400	-1696013.0318271727	
85500	-1670822.0251224702	
85600	-1678485.319644831	
85700	-1688825.8733329542	
85800	-1648424.8544027589	
85900	-1717159.7743738585	
86000	-1738304.6042849896	
86100	-1658535.2017121813	
86200	-1671047.07521974	
86300	-1750768.8409952254	
86400	-1770994.7233456965	
86500	-1782110.1475685537	
86600	-1789466.5236772338	
86700	-1791791.2117242122	
86800	-1693088.2297049526	
86900	-1674502.6146923313	
87000	-1672740.260895781	
87100	-2118628.7071925625	
87200	-2108750.437815287	
87300	-2113091.511042242	
87400	-2119192.858841799	
87500	-2136940.718987312	
87600	-2132095.257999827	
87700	-2111087.085789218	
87800	-2109487.216464437	
87900	-2095408.8658990767	
88000	-2119470.402918895	
88100	-2077409.1153704037	
88200	-2093428.3018988278	
88300	-2091125.974842319	
88400	-2050669.145361563	
88500	-2036547.8126626501	
88600	-2039525.6992024174	
88700	-1881958.1814537968	
88800	-1869007.1667289438	
88900	-1875188.460800319	
89000	-1861596.9876467544	
89100	-1895346.4685218937	
89200	-1901061.2193515252	
89300	-1729350.4053442143	
89400	-1707624.1015145115	
89500	-1718350.572799116	
89600	-1737002.5565840155	
89700	-1768397.5602152592	
89800	-1825948.1049304493	
89900	-1811794.8807718966	
90000	-1807839.2266655378	
90100	-1809176.2226242558	
90200	-1814983.1463353278	
90300	-1816914.962311878	
90400	-1837479.81149311	
90500	-1830995.7511082797	
90600	-1838515.4577108312	
90700	-1855902.337715978	
90800	-1875893.791716839	
90900	-1873346.5875994733	
91000	-1874112.9637891545	
91100	-2041196.676222948	
91200	-2030017.935035586	
91300	-2065145.9535428563	
91400	-2017024.8747409596	
91500	-2017968.8764365125	
91600	-2002479.8516869307	
91700	-2003399.3965284938	
91800	-1917726.6684385657	
91900	-1907497.1105385132	
92000	-1899955.995750921	
92100	-1890703.31287197	
92200	-1885337.5977266876	
92300	-1822843.9456213287	
92400	-1831177.3580135552	
92500	-1807650.6924549178	
92600	-1814544.9768875493	
92700	-1825907.5970055398	
92800	-1804069.0245164335	
92900	-1815614.3137930725	
93000	-1811941.4195863816	
93100	-1783269.7537654736	
93200	-1789647.1012592427	
93300	-1807372.7040199416	
93400	-1777701.9443305773	
93500	-1755886.7697522747	
93600	-1752613.7784371977	
93700	-1716900.9572813928	
93800	-1691178.5880203745	
93900	-1704092.0425114816	
94000	-1723799.9499408444	
94100	-1739508.7520654877	
94200	-1736442.9557682946	
94300	-1728882.3502314144	
94400	-1707188.5876444357	
94500	-1680392.3828407915	
94600	-1684591.661250204	
94700	-1712574.236392441	
94800	-1700139.2896411503	
94900	-1694866.6745301024	
95000	-1738870.440650118	
95100	-1731887.4834965577	
95200	-1740079.2161811108	
95300	-1758636.7684189938	
95400	-1829539.7853750247	
95500	-1824500.3717562992	
95600	-1831146.8250404529	
95700	-1839302.9330287576	
95800	-1863262.4025141133	
95900	-1862677.6686251457	
96000	-1909719.751960062	
96100	-1877092.9527363607	
96200	-1900042.0213751844	
96300	-1908232.8593082044	
96400	-1766727.7610201263	
96500	-1725520.7676407367	
96600	-1674980.3843960557	
96700	-1688731.026679248	
96800	-1709098.8954575872	
96900	-1940957.4576920466	
97000	-1705159.9863308563	
97100	-1715400.9554878217	
97200	-1724872.2307602447	
97300	-1743303.8937313415	
97400	-1751873.301408014	
97500	-1773413.4615355898	
97600	-1758185.1241717124	
97700	-1741389.2235291284	
97800	-1737220.1915290242	
97900	-1743676.4705541078	
98000	-1709353.7010655953	
98100	-1720430.7558943953	
98200	-1699133.4680436065	
98300	-1668846.8024420463	
98400	-1771118.3277381237	
98500	-1785851.3334882616	
98600	-1852976.2416473276	
98700	-1857539.276255162	
98800	-1849627.9584423848	
98900	-1840090.9779326578	
99000	-1864721.4314031105	
99100	-1916155.1817036753	
99200	-2039384.8831526535	
99300	-2026325.4004445046	
99400	-1864153.945152792	
99500	-1873069.439306224	
99600	-1878197.2045229739	
99700	-1866321.0849313294	
99800	-1800800.652518671	
99900	-1736911.899825005	
100000	-1853483.8669228496	
